bigg_id	name	old_bigg_ids	inchikey
HC02180_r	Thromboxane-b2	HC02180; HC02180[r]	XNRNNGPBEPRNAR-JQBLCGNGSA-N
HC01118_c	Presqualene Diphosphate	HC01118; HC01118[c]	ATZKAUGGNMSCCY-VYCBRMPGSA-N
M00961_c	4'-Hydroxymethyl-4'-Methyl-5'-Cholesta-8,24-Dien-3'-Ol	M00961; M00961[c]	
HC02110_c	4Alpha-Methylzymosterol	HC02110; HC02110[c]	FOUJWBXBKVVHCJ-YIJYGBTNSA-N
M00938_c	4,4-Dimethyl-14Alpha-Formyl-5Alpha-Cholest-8-En-3Beta-Ol	M00938; M00938[c]	MKMLAQLNFVFNRK-PUXRVUTHSA-N
M00954_c	4'-Carboxy-4'-Methyl-5'-Cholesta-8-En-3'-Ol	M00954; M00954[c]	
M00966_c	4'-Methyl-5'-Cholesta-8-En-3-One	M00966; M00966[c]	
M00964_c	4Alpha-Hydroxymethyl-5Alpha-Cholesta-8-En-3Beta-Ol	M00964; M00964[c]	UPEGTKGKNWDIAN-NUESBDPTSA-N
M01068_c	5Alpha-Cholest-8-En-3-One	M01068; M01068[c]	RZSXSHNNQBIPTL-ZSBATXSLSA-N
cholcoas_m	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoyl-CoA(S)	cholcoas; cholcoas[m]	MNYDLIUNNOCPHG-TUTZYBGQSA-N
M00976_c	4-Cholesten-7',12',24-Triol-3-One	M00976; M00976[c]	
M01079_m	5Beta-Cholestane-3Alpha,7Alpha,24,26-Tetrol	M01079; M01079[m]	KOHAQNVGTABZFS-ZUMVMERMSA-N
M00746_m	3Alpha,7Alpha,12Alpha,24-Tetrahydroxy-5Beta-Cholestan-26-Al	M00746; M00746[m]	MZWYIFQIBJLCBI-OYYINRPOSA-N
M00753_m	3Alpha,7Alpha,24-Trihydroxy-5Beta-Cholestan-26-Al	M00753; M00753[m]	GDUNLMLXJUYQIN-ZUMVMERMSA-N
M00742_c	3,7,24THCA	M00742; M00742[c]	
M00743_c	3,7,24Thca Coenzyme A	M00743; M00743[c]	
M00743_x	3,7,24Thca Coenzyme A	M00743; M00743[x]	
M01082_c	5Beta-Cholestan-7Alpha,12Alpha,27-Triol-3-One	M01082; M01082[c]	
M01989_c	Glycodeoxycholic Acid	M01989; M01989[c]	WVULKSPCQVQLCU-BUXLTGKBSA-N
M00606_m	Cholest-5-En-3Beta,22R-Diol	M00606; M00606[m]	RZPAXNJLEKLXNO-GFKLAVDKSA-N
M00579_m	Cholest-5-En-3Beta,20R,22R-Triol	M00579; M00579[m]	ISBSSBGEYIBVTO-TYKWNDPBSA-N
3ohxccoa_c	3 Oxohexacosyl CoA C47H80N7O18P3S	3ohxccoa; 3ohxccoa[c]	
M00044_c	(2E)-Heneicosenoyl Coenzyme A	M00044; M00044[c]	
M00879_c	3-Oxo-Hexacosenoyl Coenzyme A	M00879; M00879[c]	
M00871_c	3-Oxo-Eicosadienoyl Coenzyme A	M00871; M00871[c]	
M03008_c	Trans,Cis,Cis-2,13,16-Docasatrienoyl Coenzyme A	M03008; M03008[c]	
M00869_c	3-Oxoeicosa-Cis,Cis,Cis-11,14,17-Trienoyl Coenzyme A	M00869; M00869[c]	
M01729_c	Dodecanoylcarnitine	M01729; M01729[c]	FUJLYHJROOYKRA-QGZVFWFLSA-N
M02973_c	Tetradecanoylcarnitine	M02973; M02973[c]	PSHXNVGSVNEJBD-LJQANCHMSA-N
M02102_m	Heptadecenoylcarnitine(7)	M02102; M02102[m]	
M00004_m	10Z-Heptadecenoyl Coenzyme A	M00004; M00004[m]	
M01237_m	9Z-Heptadecenoyl Coenzyme A	M01237; M01237[m]	
M02638_m	Octadecenoylcarnitine(11)	M02638; M02638[m]	
M02611_m	Nonadecanoylcarnitine	M02611; M02611[m]	GWKZIORVZQMWMC-UHFFFAOYSA-N
M00018_m	13Z-Eicosenoyl Coenzyme A	M00018; M00018[m]	
M00100_m	5Z,8Z,11Z-Eicosatrienoylcarnitine	M00100; M00100[m]	
M00101_m	5Z,8Z,11Z-Eicosatrienoyl Coenzyme A	M00101; M00101[m]	
M02051_c	Heneicosanoylcarnitine	M02051; M02051[c]	
M01726_c	Docosenoylcarnitine(11)	M01726; M01726[c]	
M00006_m	11Z-Docosenoyl Coenzyme A	M00006; M00006[m]	
M00342_c	13Z,16Z,19Z-Docosatrienoylcarnitine	M00342; M00342[c]	
CE4843_m	Cis,cis-11,14-eicosadienoyl-CoA	CE4843; CE4843[m]	YCKYOUVXZZJCIU-ZYVAQYBGSA-N
M00023_m	13Z,16Z-Docosadienoyl Coenzyme A	M00023; M00023[m]	
M00263_c	10Z,13Z,16Z-Docosatrienoylcarnitine	M00263; M00263[c]	OCGDLIUNELUBCT-QNEBEIHSSA-N
CE4847_m	Cis,cis,cis-10,13,16-docosatrienoyl-CoA	CE4847; CE4847[m]	NRFSUEZXHDEQRO-YYOOZTOSSA-N
M03050_r	Tridecanoyl Coenzyme A	M03050; M03050[r]	TZKUYUHMJHEXOQ-QYIUPXBKSA-N
tdcoa_r	Tetradecanoyl-CoA (n-C14:0CoA)	tdcoa; tdcoa[r]	
M00129_r	9E-Tetradecenoyl Coenzyme A	M00129; M00129[r]	
M01191_r	7Z-Hexadecenoyl Coenzyme A	M01191; M01191[r]	
M00020_r	13Z-Octadecenoyl Coenzyme A	M00020; M00020[r]	
arachcoa_r	Arachidyl coenzyme A	arachcoa; arachcoa[r]	JYLSVNBJLYCSSW-IBYUJNRCSA-N
M01236_r	9Z-Eicosenoyl Coenzyme A	M01236; M01236[r]	
docoscoa_r	Docosanoyl Coenzyme A	docoscoa; docoscoa[r]	NDDZLVOCGALPLR-YZHZUKEFSA-N
M00012_r	11Z,14Z,17Z-Eicosatrienoyl Coenzyme A	M00012; M00012[r]	
dlnlcgcrn_r	Dihomo-gamma-linolenyl carnitine	dlnlcgcrn; dlnlcgcrn[r]	
dcsptn1coa_r	Docosa-4,7,10,13,16-pentaenoyl coenzyme A	dcsptn1coa; dcsptn1coa[r]	QKBTYZDPVNTERQ-UWVCYPHHSA-N
tetpent3coa_r	Tetracosapentaenoyl coenzyme A, n-3	tetpent3coa; tetpent3coa[r]	BNAMTMVBOVNNSH-OADOTDRXSA-N
ttdca_r	Tetradecanoate (n-C14:0)	ttdca; ttdca[r]	
ptdca_r	Pentadecanoate  C150  C15H29O2	ptdca; ptdca[r]	
M01197_r	7Z-Hexadecenoic Acid	M01197; M01197[r]	PJHOFUXBXJNUAC-KTKRTIGZSA-N
vacc_r	Vaccenic acid	vacc; vacc[r]	UWHZIFQPPBDJPM-BQYQJAHWSA-N
M02457_r	5Z,8Z,11Z-Eicosatrienoic Acid	M02457; M02457[r]	UNSRRHDPHVZAHH-YOILPLPUSA-N
M03045_r	Tricosanoic Acid	M03045; M03045[r]	XEZVDURJDFGERA-UHFFFAOYSA-N
nrvnc_r	Nervonic acid	nrvnc; nrvnc[r]	GWHCXVQVJPWHRF-KTKRTIGZSA-N
eicostet_r	Eicosatetranoic acid	eicostet; eicostet[r]	MGLDCXPLYOWQRP-UHFFFAOYSA-N
M00010_r	11Z,14Z,17Z-Eicosatrienoic Acid	M00010; M00010[r]	AHANXAKGNAKFSK-PDBXOOCHSA-N
dcsptn1_r	Docosa-4,7,10,13,16-pentaenoic acid (n-6)	dcsptn1; dcsptn1[r]	
M00008_r	11Z,14Z-Eicosadienoic Acid	M00008; M00008[r]	XSXIVVZCUAHUJO-HZJYTTRNSA-N
M00021_r	13Z,16Z-Docosadienoic Acid	M00021; M00021[r]	HVGRZDASOHMCSK-HZJYTTRNSA-N
CE2245_x	Trans-tetracos-2-enoyl-CoA	CE2245; CE2245[x]	
CE2248_x	3-hydroxyoctadecanoyl-CoA(4-)	CE2248; CE2248[x]	WZMAIEGYXCOYSH-FWBOWLIOSA-J
HC01405_x	3S-Hydroxy-Octanoyl Coenzyme A	HC01405; HC01405[x]	
HC01406_x	3-Oxo-Octanoyl Coenzyme A	HC01406; HC01406[x]	
CE2242_m	Trans-docos-2-enoyl-CoA	CE2242; CE2242[m]	KRTIFNFQCJTGMV-DYAVHEMFSA-J
CE2246_m	3-hydroxydocosanoyl-CoA (4-)	CE2246; CE2246[m]	
M00054_m	(2E)-Nonadecenoyl Coenzyme A	M00054; M00054[m]	
M00790_m	3-Hydroxynonadecanoyl Coenzyme A	M00790; M00790[m]	
M00875_m	3-Oxoheptadecanoyl Coenzyme A	M00875; M00875[m]	
M00069_m	(2E)-Tridecenoyl Coenzyme A	M00069; M00069[m]	
M00909_m	3-Oxotridecanoyl Coenzyme A	M00909; M00909[m]	
M00889_m	3-Oxononanoyl Coenzyme A	M00889; M00889[m]	
M00797_m	3-Hydroxypentanoyl Coenzyme A	M00797; M00797[m]	
M00172_m	(S)-3-Hydroxy-7-Hexadecenoyl Coenzyme A	M00172; M00172[m]	
M03022_m	Trans,Cis-Myristo-2,5-Dienoyl Coenzyme A	M03022; M03022[m]	
M00702_m	3(S)-Hydroxy-13-Cis-Eicosenoyl Coenzyme A	M00702; M00702[m]	
M03024_m	Trans,Cis-Octadeca-2,11-Dienoyl Coenzyme A	M03024; M03024[m]	
M00841_m	3-Oxo-11-Cis-Octadecenoyl Coenzyme A	M00841; M00841[m]	
M00879_x	3-Oxo-Hexacosenoyl Coenzyme A	M00879; M00879[x]	
CE5154_x	Trans,cis-2,13-docosadienoyl-CoA	CE5154; CE5154[x]	
CE5152_x	3-oxo-13cis-docosenoyl-CoA	CE5152; CE5152[x]	
CE5151_x	11-cis-eicosenoyl-CoA	CE5151; CE5151[x]	
HC10856_x	Trans,Cis-Octadeca-2,9-Dienoyl Coenzyme A	HC10856; HC10856[x]	
M01191_x	7Z-Hexadecenoyl Coenzyme A	M01191; M01191[x]	
M03019_x	Trans,Cis-Hexadeca-2,7-Dienoyl Coenzyme A	M03019; M03019[x]	
M00849_x	3-Oxo-7-Hexadecenoyl Coenzyme A	M00849; M00849[x]	
CE2438_m	3(S)-Hydroxy-6Z,9Z,12Z-Octadecatrienoyl Coenzyme A	CE2438; CE2438[m]	
M01466_r	Cholest-5-En-3Beta-Yl (4Z,7Z,10Z,13Z,16Z,19Z-Docosahexaenoate)	M01466; M01466[r]	VOEVEGPMRIYYKC-HNJOWPRISA-N
M01468_r	Cholest-5-En-3Beta-Yl (5Z,8Z,11Z,14Z,17Z-Eicosapentaenoate)	M01468; M01468[r]	XZFUGMCJZFRBKF-BDJFIEMMSA-N
M01469_r	Cholesterol-Ester-5,8,11-Eico	M01469; M01469[r]	
M01471_r	Cholesterol-Ester-6,9,12,15,18,21-Tetra	M01471; M01471[r]	
M01477_r	Cholesterol-Ester-7-Hexa	M01477; M01477[r]	
M01487_r	Cholest-5-En-3B-Yl (9Z-Tetradecenoate)	M01487; M01487[r]	LAMGDJMPDNVWTB-BJZZQDJASA-N
HC01609_c	Uroporphyrinogen I(8-)	HC01609; HC01609[c]	QTTNOSKSLATGQB-UHFFFAOYSA-F
dsT_antigen_c	DsT antigen g	dsT_antigen; dsT_antigen[c]	
M00658_m	2-Methoxy-6-All Trans-Decaprenyl-2-Methoxy-1,4-Benzoquinol	M00658; M00658[m]	LIOKNOIJMJKVCG-RDSVHMIISA-N
M00213_c	Protein N6-Methyl-L-Lysine	M00213; M00213[c]	
M01871_g	(GalNAc)1 (GlcNAc)1 (Ser/Thr)1	M01871; M01871[g]	
doldp__L_c	Dolichol diphosphate, human liver homolog	doldp_L[c]; doldp__L	
Ser_Gly_Ala_X_Gly_g	Protein-linked serine residue (glycosaminoglycan attachment site)	Ser_Gly_Ala_X_Gly; Ser_Gly_Ala_X_Gly[g]	
HC02057_r	1,2-Diacylglycerol-Ld-Pe-Pool	HC02057; HC02057[r]	WXZMFSXDPGVJKK-UHFFFAOYSA-N
M02446_c	Maltoheptaose	M02446; M02446[c]	BNABBHGYYMZMOA-QJBBZCPBSA-N
M02447_c	Maltohexaose	M02447; M02447[c]	OCIBBXPLUVYKCH-LIGGPISVSA-N
itacon_c	Itaconate C5H4O4	itacon; itacon[c]	
rbl__D_e	D-Ribulose	rbl_D[e]; rbl__D	ZAQJHHRNXZUBTE-NQXXGFSBSA-N
M02155_e	Hyodesoxycholic Acid	M02155; M02155[e]	DGABKXLVXPYZII-SIBKNCMHSA-N
M02467_e	Metformin	M02467; M02467[e]	XZWYZXLIPXDOLR-UHFFFAOYSA-N
m3gacpail_prot_hs_c	M3Gacpail Prot Heparan Sulfate	m3gacpail_prot_hs; m3gacpail_prot_hs[c]	
gpi_sig_e	Glycophosphatidylinositol (GPI) signal sequence (C-terminal peptide)	gpi_sig; gpi_sig[e]	
n5m2masn_e	((N-acetyl-D-glucosaminyl)5-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)	n5m2masn; n5m2masn[e]	
hretn_e	4 hydroxy retinoic acid	hretn; hretn[e]	
core5_c	Core5 g	core5; core5[c]	
core8_c	Core8 g	core8; core8[c]	
dolichol__L_e	Dolichol, human liver homolog	dolichol_L[e]; dolichol__L	
M03167_c	5-Phosphonooxy-L-Lysine	M03167; M03167[c]	WLPXLNNUXMDSPG-UHNVWZDZSA-N
3dhchol_e	3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid	3dhchol; 3dhchol[e]	
3dhdchol_c	3-dehydro-Deoxycholate	3dhdchol; 3dhdchol[c]	
7dhcdchol_c	7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid	7dhcdchol; 7dhcdchol[c]	
7dhchol_e	7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid	7dhchol; 7dhchol[e]	
ca3s_e	Cholic acid 3-sulfate	ca3s; ca3s[e]	AUVYDCOKXDDYKR-OELDTZBJSA-N
cdca3g_e	Chenodeoxycholic acid-3glucuronide, CDCA-3G	cdca3g; cdca3g[e]	
coprost_e	Coprostanol	coprost; coprost[e]	QYIXCDOBOSTCEI-NWKZBHTNSA-N
dca24g_e	Deoxycholic acid-24glucuronide, CDA-24G	dca24g; dca24g[e]	
dca3g_c	Deoxycholic acid-3glucuronide, CDA-3G	dca3g; dca3g[c]	
dca3g_r	Deoxycholic acid-3glucuronide, CDA-3G	dca3g; dca3g[r]	
gudca3s_c	Glycoursodeoxycholic acid 3-sulfate	gudca3s; gudca3s[c]	DKXXSIJHWWVNMO-XROMFQGDSA-N
isochol_c	Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid	isochol; isochol[c]	
lca3s_c	Lithocholic acid 3-sulfate	lca3s; lca3s[c]	AXDXVEYHEODSPN-HVATVPOCSA-N
tca3s_c	Taurocholic acid 3-sulfate	tca3s; tca3s[c]	LKTXOQJJFLAZRW-HZAMXZRMSA-N
uchol_c	Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid	uchol; uchol[c]	
lca24g_e	Lithocholic acid-24glucuronide, CDCA-24G	lca24g; lca24g[e]	
tcdca3s_e	Taurochenodeoxycholic acid 3-sulfate	tcdca3s; tcdca3s[e]	YLMCJTQMMGJPIR-BJLOMENOSA-N
udca3s_e	Ursodeoxycholic acid 3-sulfate	udca3s; udca3s[e]	WHMOBEGYTDWMIG-UZVSRGJWSA-N
tacr_r	Tacrolimus	tacr; tacr[r]	QJJXYPPXXYFBGM-LFZNUXCKSA-N
31dmt_r	31-DMT or M-II, 31-O-desmethyl tacrolimus	31dmt; 31dmt[r]	
1ohmdz_r	1'-OH-midazolam	1ohmdz; 1ohmdz[r]	
1513tacr_e	13,15-O-didesmethyl tacrolimus	1513tacr; 1513tacr[e]	
1531tacr_e	15, 31-O-Didesmethyl-tacrolimus	1531tacr; 1531tacr[e]	
15dmt_e	15-DMT or M-III, 15-O-desmethyl tacrolimus	15dmt; 15dmt[e]	
1hibupglu__S_c	1-hydroxy S-ibuprofen-glucuronide	1hibupglu_S[c]; 1hibupglu__S	
1hibupglu__S_r	1-hydroxy S-ibuprofen-glucuronide	1hibupglu_S[r]; 1hibupglu__S	
1hibup__S_e	1-hydroxy S-ibuprofen	1hibup_S[e]; 1hibup__S	
1ohmdz_c	1'-OH-midazolam	1ohmdz; 1ohmdz[c]	
2hatvacidgluc_r	2-hydroxy-atorvastatin-acyl-glucuronide	2hatvacidgluc; 2hatvacidgluc[r]	
2hatvacidgluc_c	2-hydroxy-atorvastatin-acyl-glucuronide	2hatvacidgluc; 2hatvacidgluc[c]	
atvacid_r	Atorvastatin-acid	atvacid; atvacid[r]	BJGBAZAEWKCPHZ-MQSFZEHASA-N
atvlac_r	Atorvastatin-lactone	atvlac; atvlac[r]	OUCSEDFVYPBLLF-KAYWLYCHSA-N
2hibupglu__S_c	2-hydroxy S-ibuprofen-glucuronide	2hibupglu_S[c]; 2hibupglu__S	
2hibupglu__S_r	2-hydroxy S-ibuprofen-glucuronide	2hibupglu_S[r]; 2hibupglu__S	
31dmt_c	31-DMT or M-II, 31-O-desmethyl tacrolimus	31dmt; 31dmt[c]	
pvs_r	Pravastatin	pvs; pvs[r]	TUZYXOIXSAXUGO-PZAWKZKUSA-N
35dsmv_r	3',5'-dihydrodiol-simvastatin-lactone form	35dsmv; 35dsmv[r]	
35dsmv_c	3',5'-dihydrodiol-simvastatin-lactone form	35dsmv; 35dsmv[c]	
3hibup__R_e	3-hydroxy R-ibuprofen	3hibup_R[e]; 3hibup__R	
3hpvstetcoa_m	3'-S-hydroxy-pravastatin-tetranor-CoA	3hpvstetcoa; 3hpvstetcoa[m]	
3hpvstet_e	3'-S-hydroxy-pravastatin-tetranor	3hpvstet; 3hpvstet[e]	
3hpvs_e	3'-S-hydroxy-pravastatin	3hpvs; 3hpvs[e]	
3hsmvacid_c	3'-hydroxy-simvastatin-acid form	3hsmvacid; 3hsmvacid[c]	
pvs_c	Pravastatin	pvs; pvs[c]	TUZYXOIXSAXUGO-PZAWKZKUSA-N
3ispvs_e	3-alpha-iso-pravastatin	3ispvs; 3ispvs[e]	
4hatvlac_c	4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone	4hatvlac; 4hatvlac[c]	
4hatvlac_r	4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone	4hatvlac; 4hatvlac[r]	
tripvs_r	Triol metabolite of pravastatin	tripvs; tripvs[r]	
56dhpvs_e	3-keto-5,6,-dihydroxy-pravastatin	56dhpvs; 56dhpvs[e]	
5ohfvsglu_r	5-hydroxy-fluvastatin-glucuronide	5ohfvsglu; 5ohfvsglu[r]	
5ohfvsglu_c	5-hydroxy-fluvastatin-glucuronide	5ohfvsglu; 5ohfvsglu[c]	
5ohfvs_e	5-hydroxy-fluvastatin	5ohfvs; 5ohfvs[e]	NEMPRSHNUXOXEU-DXRVJIQQSA-N
6bhglz_e	6-beta-OH-gliclazide	6bhglz; 6bhglz[e]	
6csmv_c	6'-beta-carboxy-simvastatin-lactone form	6csmv; 6csmv[c]	
6csmv_r	6'-beta-carboxy-simvastatin-lactone form	6csmv; 6csmv[r]	
6epvs_c	6-epipravastatin	6epvs; 6epvs[c]	
6hsmvacid_e	6'-beta-hydroxy simvastatin acid	6hsmvacid; 6hsmvacid[e]	
6melvst_c	6'-exomethylene-lovastatin lactone form	6melvst; 6melvst[c]	
6melvacid_e	6'-exomethylene-lovastatin-acid form	6melvacid; 6melvacid[e]	
6ohfvsglu_r	6-hydroxy-fluvastatin-glucuronide	6ohfvsglu; 6ohfvsglu[r]	
6ohfvsglu_c	6-hydroxy-fluvastatin-glucuronide	6ohfvsglu; 6ohfvsglu[c]	
7bhglz_e	7-beta-OH-gliclazide	7bhglz; 7bhglz[e]	
7bhglzglc_e	7-beta-OH-gliclazide-glucuronide	7bhglzglc; 7bhglzglc[e]	
allop_e	Allopurinol	allop; allop[e]	OFCNXPDARWKPPY-UHFFFAOYSA-N
acmpglut_e	Acetaminophen-glutathione-conjugate	acmpglut; acmpglut[e]	
oxyp_c	Oxypurinol	oxyp; oxyp[c]	HXNFUBHNUDHIGC-UHFFFAOYSA-N
am9csa_r	AM9 (cyclosporine)	am9csa; am9csa[r]	
am19cs_e	AM19 (cyclosporine)	am19cs; am19cs[e]	
am1acs_e	AM1A (cyclosporine)	am1acs; am1acs[e]	
am9csa_c	AM9 (cyclosporine)	am9csa; am9csa[c]	
am4n9cs_e	AM4N9 (cyclosporine)	am4n9cs; am4n9cs[e]	
atvacid_c	Atorvastatin-acid	atvacid; atvacid[c]	BJGBAZAEWKCPHZ-MQSFZEHASA-N
atvlac_c	Atorvastatin-lactone	atvlac; atvlac[c]	OUCSEDFVYPBLLF-KAYWLYCHSA-N
caribup_s_e	S-carboxy ibuprofen	caribup_s; caribup_s[e]	
crvsm24_r	Cerivastatin-M24	crvsm24; crvsm24[r]	
crvsm23_r	Cerivastatin-M23	crvsm23; crvsm23[r]	
crvsm22_c	Cerivastatin-M22	crvsm22; crvsm22[c]	
crvsm22_r	Cerivastatin-M22	crvsm22; crvsm22[r]	
crvsm23_c	Cerivastatin-M23	crvsm23; crvsm23[c]	
crvsm24_c	Cerivastatin-M24	crvsm24; crvsm24[c]	
crvsm31_r	Cerivastatin-M31	crvsm31; crvsm31[r]	
csa_e	Cyclosporine	csa; csa[e]	PMATZTZNYRCHOR-CGLBZJNRSA-N
crvsm31_c	Cerivastatin-M31	crvsm31; crvsm31[c]	
dhglz_e	Dehydro-gliclazide	dhglz; dhglz[e]	
dspvs_e	Desacyl dehydro-pravastatin	dspvs; dspvs[e]	
epoxtac_r	31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus	epoxtac; epoxtac[r]	
epoxtac_c	31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus	epoxtac; epoxtac[c]	
lst4exp_e	Losartan-E3174/ losartan-M6	lst4exp; lst4exp[e]	
lstn_e	Losartan	lstn; lstn[e]	PSIFNNKUMBGKDQ-UHFFFAOYSA-N
lstnm4_e	Losartan-M4 (glucuronide derivative)	lstnm4; lstnm4[e]	
mhglz_e	Methyl-hydroxy-gliclazide	mhglz; mhglz[e]	
nfdnpy_e	Nitropyridine metabolite of nifedipine	nfdnpy; nfdnpy[e]	
oxy7rb_e	Oxypurinol-7-riboside	oxy7rb; oxy7rb[e]	CYQFEGWHROFKNL-NTRJPUSZSA-N
profvs_e	Des-isoproylpropionic-acid-fluvastatin	profvs; profvs[e]	
ptvstlac_e	Pitavastatin-lactone	ptvstlac; ptvstlac[e]	XJVKVAFYQRWVAJ-MCBHFWOFSA-N
rsv_e	Rosuvastatin	rsv; rsv[e]	BPRHUIZQVSMCRT-VEUZHWNKSA-N
rsvlac_e	Rosuvastatin-5S-lactone	rsvlac; rsvlac[e]	SOEGVMSNJOCVHT-VEUZHWNKSA-N
tlacfvs_e	Trans-lactone-fluvastatin	tlacfvs; tlacfvs[e]	
tmd_e	Torasemide	tmd; tmd[e]	NGBFQHCMQULJNZ-UHFFFAOYSA-N
tmdm5_e	Torasemide-M5	tmdm5; tmdm5[e]	
glc3meacp_r	Glucuronide-conjugate of 3-methoxy-acetaminophen	glc3meacp; glc3meacp[r]	
glc3meacp_c	Glucuronide-conjugate of 3-methoxy-acetaminophen	glc3meacp; glc3meacp[c]	
gtacmp_r	Glucuronide-thiomethyl-acetaminophen conjugate	gtacmp; gtacmp[r]	
gtacmp_c	Glucuronide-thiomethyl-acetaminophen conjugate	gtacmp; gtacmp[c]	
ibupcoa__R_c	Ibuprofen-CoA-R form	ibupcoa_R[c]; ibupcoa__R	
lstnm7_c	Losartan-N2-glucuronide / Losartan-M7	lstnm7; lstnm7[c]	
lstnm7_r	Losartan-N2-glucuronide / Losartan-M7	lstnm7; lstnm7[r]	
6melvst_r	6'-exomethylene-lovastatin lactone form	6melvst; 6melvst[r]	
nfdoh_r	Hydroxy metabolite of nifedipine	nfdoh; nfdoh[r]	
nfdoh_c	Hydroxy metabolite of nifedipine	nfdoh; nfdoh[c]	
nfd_c	Nifedipine	nfd; nfd[c]	HYIMSNHJOBLJNT-UHFFFAOYSA-N
fvscoa_x	Fluvastatin-CoA form	fvscoa; fvscoa[x]	
ptvst_c	Pitavastatin	ptvst; ptvst[c]	VGYFMXBACGZSIL-MCBHFWOFSA-N
ptvst_r	Pitavastatin	ptvst; ptvst[r]	VGYFMXBACGZSIL-MCBHFWOFSA-N
smvacid_c	Simvastatin dihydroxy acid form	smvacid; smvacid[c]	
smvacid_r	Simvastatin dihydroxy acid form	smvacid; smvacid[r]	
stacmp_c	Sulphate-conjugate of thiomethyl-acetaminophen	stacmp; stacmp[c]	
tacr_c	Tacrolimus	tacr; tacr[c]	QJJXYPPXXYFBGM-LFZNUXCKSA-N
thrfvs_c	Threo-isomer of fluvastain	thrfvs; thrfvs[c]	
thsacmp_r	Thiomethyl-sulphoxide-conjugate-acetaminophen	thsacmp; thsacmp[r]	
tripvs_c	Triol metabolite of pravastatin	tripvs; tripvs[c]	
tsacmgluc_c	Thiomethyl-sulphoxide-acetaminophen-glucuronide	tsacmgluc; tsacmgluc[c]	
tsacmgluc_r	Thiomethyl-sulphoxide-acetaminophen-glucuronide	tsacmgluc; tsacmgluc[r]	
thsacmp_c	Thiomethyl-sulphoxide-conjugate-acetaminophen	thsacmp; thsacmp[c]	
tsacmsul_c	Thiomethyl-sulphoxide-acetaminophen-sulphate	tsacmsul; tsacmsul[c]	
fvscoa_c	Fluvastatin-CoA form	fvscoa; fvscoa[c]	
caproic_e	Caproic Acid	caproic; caproic[e]	FUZZWVXGSFPDMH-UHFFFAOYSA-N
protein_c	Torasemide-M3	protein; protein[c]; protein_c	
hexscoa_c	Hexsanoyl-CoA	hexscoa; hexscoa_c	
octdcoa_c	Octadecanoyl-CoA	octdcoa; octdcoa_c	SIARJEKBADXQJG-LFZQUHGESA-N
dodcoa_c	Dodecanoyl-CoA	dodcoa; dodcoa_c	YMCXGHLSVALICC-GMHMEAMDSA-N
hexcoa_c	Hexacosanoyl-CoA	hexcoa; hexcoa_c	FHLYYFPJDVYWQH-CPIGOPAHSA-N
c5tetdcoa_c	C5-tetradecanoyl-CoA	c5tetdcoa; c5tetdcoa_c	
hipecoa_c	(2E)-3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]prop-2-enoyl-CoA	hipecoa; hipecoa_c	MHYJAWUBQZNCMM-OQKZBKOQSA-J
hcholc5coa_c	CoA-22-hydroxy-cholest-4-en-3-one C5 side chain	hcholc5coa; hcholc5coa_c	
9ohadd_c	9alpha-Hydroxyandrosta-1,4-diene-3,17-dione	9ohadd; 9ohadd_c	JCEUDJXAQHPZGL-PLOWYNNNSA-N
cholc8coa_c	CoA-cholest-4-en-3-one C8 side chain	cholc8coa; cholc8coa_c	
sl1278_c	SL1278 (SL-1 precursor)	sl1278; sl1278_c	
sl659_c	SL659	sl659; sl659_c	AKFSXZFFUZRYPP-FJUFGMPQSA-M
mas_c	Mycocerosic acid synthase	mas; mas_c	
cysO_c	CysO	cysO; cysO_c	
mcbtm_c	Mycobactin with malonyl group	mcbtm; mcbtm_c	
malt1p_c	Alpha-maltose 1-phosphate	malt1p; malt1p_c	VRKQBSISJQUWFI-QUYVBRFLSA-N
tbsinol_c	Tuberculosinol	tbsinol; tbsinol_c	VHFDWNJLUATPID-AHKHSGQUSA-N
isotbsinol_13R_c	(13R)-edaxadiene	isotbsinol_13R; isotbsinol__13R_c	TXBORCBWDUAHAC-MFHCWRBVSA-N
rbzn_c	Rhamnose-benzoic acid	rbzn; rbzn_c	
